pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y
181.830000,208.790000,220.290000,234.020000,360.980000,211.170000,357.910000,360.800000,387.550000,455.200000
183.340000,209.100000,221.900000,234.350000,362.380000,211.160000,357.920000,360.690000,387.130000,455.200000
185.050000,209.330000,223.380000,234.920000,363.920000,211.150000,357.880000,360.620000,386.940000,455.220000
186.750000,209.970000,225.100000,235.200000,365.240000,211.210000,357.830000,360.460000,386.700000,455.240000
188.370000,210.280000,226.680000,235.720000,366.760000,211.190000,357.830000,360.290000,386.230000,455.230000
190.060000,210.550000,228.070000,236.060000,368.060000,211.250000,357.790000,360.130000,386.030000,455.230000
191.720000,210.770000,229.800000,236.380000,369.460000,211.240000,357.760000,359.970000,385.820000,455.280000
193.430000,211.060000,231.170000,236.820000,371.040000,211.350000,357.760000,359.970000,385.510000,455.270000
195.040000,211.130000,232.980000,237.140000,372.710000,211.600000,357.610000,359.910000,385.040000,455.240000
196.830000,211.380000,234.690000,237.370000,374.030000,211.790000,357.410000,359.810000,384.850000,455.260000
198.620000,211.650000,236.050000,237.760000,375.420000,211.960000,357.360000,359.560000,384.640000,455.290000
200.290000,211.770000,237.680000,237.980000,377.030000,211.960000,357.370000,359.370000,384.190000,455.270000
202.040000,211.940000,239.410000,238.210000,378.710000,212.040000,357.370000,359.160000,383.970000,455.240000
203.830000,211.930000,240.980000,238.460000,380.000000,212.220000,357.390000,359.100000,383.750000,455.260000
205.610000,211.940000,242.750000,238.780000,381.390000,212.370000,357.380000,358.930000,383.530000,455.260000
207.350000,211.990000,244.280000,238.900000,383.000000,212.860000,357.370000,358.720000,383.040000,455.220000
209.150000,211.940000,245.970000,239.010000,384.720000,212.960000,357.370000,358.690000,382.800000,455.220000
210.920000,211.930000,247.520000,239.200000,386.070000,213.200000,357.340000,358.560000,382.550000,455.180000
212.870000,211.920000,249.150000,239.440000,387.670000,213.310000,357.320000,358.270000,382.070000,455.120000
214.620000,211.850000,250.760000,239.600000,389.210000,213.570000,357.320000,358.220000,381.850000,455.100000
216.510000,211.720000,252.330000,239.870000,391.010000,213.990000,357.320000,358.000000,381.560000,455.060000
218.240000,211.710000,254.000000,239.870000,392.740000,214.120000,357.330000,357.900000,381.030000,455.070000
220.080000,211.560000,255.630000,239.990000,394.250000,214.270000,357.330000,357.820000,380.830000,455.090000
221.980000,211.280000,257.150000,240.030000,395.860000,214.640000,357.350000,357.740000,380.590000,454.990000
223.810000,211.180000,258.710000,240.210000,397.120000,215.050000,357.380000,357.540000,380.070000,454.950000
225.710000,210.990000,260.350000,240.230000,398.580000,215.380000,357.400000,357.350000,379.840000,454.920000
227.670000,210.830000,262.010000,240.320000,400.420000,216.020000,357.520000,357.130000,379.640000,454.830000
229.560000,210.650000,263.620000,240.310000,402.060000,216.430000,357.820000,356.950000,379.050000,454.820000
231.130000,210.280000,265.300000,240.350000,403.900000,216.860000,357.890000,356.810000,378.870000,454.760000
233.180000,210.070000,266.930000,240.410000,405.640000,217.100000,357.940000,356.670000,378.610000,454.620000
235.110000,209.870000,268.540000,240.420000,407.020000,217.500000,358.010000,356.490000,378.040000,454.170000
237.050000,209.590000,269.960000,240.440000,408.550000,218.020000,358.050000,356.120000,377.950000,454.060000
238.980000,209.190000,271.430000,240.450000,410.440000,218.700000,358.060000,355.960000,377.780000,453.940000
240.930000,208.980000,273.070000,240.450000,412.070000,219.040000,358.240000,355.880000,377.600000,453.870000
242.860000,208.700000,274.650000,240.430000,413.750000,219.410000,358.240000,355.630000,376.900000,453.870000
244.830000,208.230000,276.110000,240.380000,415.120000,220.030000,358.220000,355.190000,376.230000,453.850000
246.770000,207.980000,277.670000,240.360000,416.850000,220.830000,358.020000,354.940000,376.060000,453.700000
248.770000,207.810000,279.090000,240.360000,418.520000,221.580000,357.480000,354.480000,375.940000,453.570000
250.550000,207.330000,280.810000,240.150000,419.880000,222.050000,356.870000,353.790000,375.870000,452.970000
252.410000,206.970000,282.290000,240.090000,421.230000,222.880000,356.120000,353.290000,375.860000,452.360000
254.250000,206.480000,283.860000,239.980000,423.100000,223.680000,354.780000,352.630000,375.720000,452.230000
256.160000,206.060000,285.300000,239.950000,424.760000,224.320000,359.441409,357.207602,375.590000,452.090000
258.110000,205.580000,286.870000,239.780000,426.100000,225.110000,359.441409,357.207602,374.950000,452.070000
260.040000,205.070000,288.280000,239.530000,427.860000,226.010000,359.441409,355.141326,374.470000,451.990000
262.020000,204.720000,289.880000,239.360000,429.440000,226.820000,359.441409,355.141326,374.390000,451.850000
263.940000,204.080000,291.310000,239.110000,430.920000,227.670000,359.441409,355.141326,374.410000,451.760000
