4841,11,,,,,,,,,
Time,rHAT,lHAT,RHip,LHip,RKnee,LKnee,RAnkle,LAnkle,RMTP,LMTP
0.2429,83.50137,83.95489,145.4672,164.7748,154.4027,50.68283,117.9642,131.5423,143.616,140.6384
0.243,83.4976,83.95134,145.5092,164.6999,154.3854,50.63322,117.9042,131.5174,143.7112,140.6419
0.2431,83.4938,83.94777,145.5511,164.625,154.368,50.58376,117.8439,131.4925,143.8062,140.6454
0.2432,83.48999,83.94417,145.593,164.5499,154.3505,50.53445,117.7833,131.4676,143.9009,140.6489
0.2433,83.48616,83.94054,145.6349,164.4747,154.333,50.48528,117.7225,131.4427,143.9954,140.6523
0.2434,83.48231,83.93689,145.6768,164.3995,154.3153,50.43626,117.6615,131.4179,144.0897,140.6557
0.2435,83.47844,83.93322,145.7186,164.3241,154.2976,50.38739,117.6003,131.3931,144.1837,140.6592
0.2436,83.47455,83.92952,145.7605,164.2486,154.2798,50.33867,117.5388,131.3684,144.2774,140.6626
0.2437,83.47064,83.9258,145.8023,164.1731,154.262,50.29009,117.4771,131.3436,144.3709,140.666
0.2438,83.4667,83.92205,145.8441,164.0974,154.244,50.24166,117.4151,131.3189,144.4641,140.6694
0.2439,83.46275,83.91828,145.8858,164.0216,154.226,50.19338,117.353,131.2943,144.557,140.6727
0.244,83.45878,83.91449,145.9275,163.9457,154.2078,50.14525,117.2906,131.2696,144.6496,140.6761
0.2441,83.45479,83.91066,145.9692,163.8697,154.1896,50.09727,117.2281,131.245,144.742,140.6794
0.2442,83.45077,83.90682,146.0109,163.7936,154.1713,50.04943,117.1653,131.2204,144.834,140.6828
0.2443,83.44674,83.90295,146.0525,163.7174,154.1529,50.00175,117.1023,131.1958,144.9257,140.6861
0.2444,83.44268,83.89905,146.0941,163.6411,154.1345,49.95421,117.0391,131.1713,145.0172,140.6894
0.2445,83.43861,83.89513,146.1357,163.5647,154.1159,49.90683,116.9757,131.1468,145.1082,140.6927
0.2446,83.43451,83.89118,146.1772,163.4882,154.0973,49.85959,116.9122,131.1223,145.199,140.696
0.2447,83.43038,83.88721,146.2187,163.4116,154.0785,49.81251,116.8484,131.0978,145.2894,140.6992
0.2448,83.42624,83.88321,146.2602,163.3349,154.0597,49.76557,116.7845,131.0734,145.3795,140.7025
0.2449,83.42208,83.87919,146.3016,163.258,154.0407,49.71879,116.7204,131.049,145.4693,140.7057
0.245,83.41789,83.87514,146.343,163.1811,154.0217,49.67215,116.6561,131.0246,145.5587,140.709
0.2451,83.41368,83.87107,146.3844,163.1041,154.0026,49.62567,116.5916,131.0003,145.6477,140.7122
0.2452,83.40944,83.86697,146.4257,163.0269,153.9834,49.57934,116.527,130.9759,145.7364,140.7154
0.2453,83.40519,83.86284,146.467,162.9497,153.964,49.53315,116.4622,130.9516,145.8247,140.7185
0.2454,83.40091,83.85869,146.5082,162.8723,153.9446,49.48713,116.3972,130.9274,145.9126,140.7217
0.2455,83.39661,83.85451,146.5494,162.7949,153.9251,49.44125,116.3321,130.9031,146.0001,140.7249
0.2456,83.39228,83.85031,146.5905,162.7173,153.9055,49.39552,116.2668,130.8789,146.0873,140.728
0.2457,83.38793,83.84608,146.6316,162.6396,153.8858,49.34995,116.2014,130.8547,146.174,140.7311
0.2458,83.38355,83.84183,146.6727,162.5619,153.8659,49.30453,116.1358,130.8306,146.2604,140.7343
0.2459,83.37916,83.83755,146.7137,162.484,153.846,49.25926,116.0701,130.8064,146.3463,140.7374
0.246,83.37474,83.83324,146.7547,162.406,153.826,49.21415,116.0042,130.7823,146.4318,140.7404
0.2461,83.37029,83.82891,146.7956,162.3279,153.8059,49.16918,115.9383,130.7583,146.5169,140.7435
0.2462,83.36582,83.82455,146.8365,162.2497,153.7856,49.12438,115.8721,130.7342,146.6016,140.7466
0.2463,83.36132,83.82017,146.8773,162.1714,153.7653,49.07972,115.8059,130.7102,146.6859,140.7496
0.2464,83.3568,83.81576,146.9181,162.093,153.7448,49.03522,115.7395,130.6862,146.7697,140.7527
0.2465,83.35226,83.81132,146.9588,162.0145,153.7243,48.99087,115.673,130.6622,146.8531,140.7557
0.2466,83.34769,83.80686,146.9994,161.9358,153.7036,48.94668,115.6064,130.6383,146.936,140.7587
0.2467,83.34309,83.80237,147.04,161.8571,153.6828,48.90264,115.5397,130.6144,147.0185,140.7617
0.2468,83.33847,83.79786,147.0806,161.7783,153.6619,48.85876,115.4729,130.5905,147.1005,140.7646
0.2469,83.33382,83.79332,147.1211,161.6993,153.6409,48.81503,115.406,130.5667,147.1821,140.7676
0.247,83.32915,83.78875,147.1616,161.6203,153.6198,48.77146,115.339,130.5428,147.2632,140.7705
0.2471,83.32445,83.78416,147.2019,161.5411,153.5985,48.72805,115.2718,130.519,147.3438,140.7735
0.2472,83.31972,83.77954,147.2423,161.4619,153.5772,48.68479,115.2046,130.4953,147.4239,140.7764
0.2473,83.31497,83.7749,147.2826,161.3825,153.5557,48.64168,115.1373,130.4715,147.5036,140.7793
0.2474,83.31019,83.77023,147.3228,161.303,153.5342,48.59874,115.0699,130.4478,147.5827,140.7822
0.2475,83.30539,83.76553,147.3629,161.2235,153.5125,48.55595,115.0025,130.4241,147.6614,140.7851
0.2476,83.30055,83.76081,147.403,161.1438,153.4907,48.51331,114.9349,130.4004,147.7396,140.7879
0.2477,83.29569,83.75606,147.4431,161.064,153.4687,48.47084,114.8673,130.3768,147.8173,140.7908
0.2478,83.29081,83.75129,147.483,160.9841,153.4467,48.42852,114.7996,130.3532,147.8945,140.7936
0.2479,83.2859,83.74649,147.5229,160.9041,153.4245,48.38636,114.7319,130.3296,147.9711,140.7964
0.248,83.28095,83.74167,147.5628,160.824,153.4022,48.34435,114.664,130.3061,148.0473,140.7992
0.2481,83.27599,83.73682,147.6026,160.7438,153.3798,48.30251,114.5962,130.2826,148.1229,140.802
0.2482,83.27099,83.73194,147.6423,160.6635,153.3573,48.26083,114.5282,130.2591,148.198,140.8048
0.2483,83.26597,83.72704,147.6819,160.583,153.3346,48.2193,114.4603,130.2356,148.2726,140.8075
0.2484,83.26091,83.72211,147.7215,160.5025,153.3119,48.17793,114.3922,130.2121,148.3466,140.8103
0.2485,83.25583,83.71716,147.761,160.4219,153.289,48.13672,114.3242,130.1887,148.4201,140.813
0.2486,83.25072,83.71218,147.8005,160.3411,153.2659,48.09568,114.256,130.1654,148.4931,140.8157
0.2487,83.24559,83.70717,147.8398,160.2603,153.2428,48.05479,114.1879,130.142,148.5655,140.8184
0.2488,83.24042,83.70215,147.8791,160.1794,153.2195,48.01406,114.1197,130.1187,148.6374,140.8211
0.2489,83.23523,83.69709,147.9184,160.0983,153.1961,47.9735,114.0515,130.0954,148.7087,140.8238
0.249,83.23,83.69201,147.9575,160.0171,153.1726,47.93309,113.9833,130.0721,148.7795,140.8265
0.2491,83.22475,83.68691,147.9966,159.9359,153.1489,47.89285,113.915,130.0488,148.8497,140.8291
0.2492,83.21947,83.68178,148.0357,159.8545,153.1251,47.85276,113.8468,130.0256,148.9194,140.8317
0.2493,83.21416,83.67662,148.0746,159.7731,153.1012,47.81284,113.7785,130.0024,148.9884,140.8343
0.2494,83.20882,83.67144,148.1135,159.6915,153.0772,47.77308,113.7102,129.9793,149.057,140.8369
0.2495,83.20345,83.66624,148.1523,159.6098,153.053,47.73349,113.6419,129.9561,149.1249,140.8395
0.2496,83.19805,83.66101,148.191,159.528,153.0287,47.69406,113.5736,129.933,149.1923,140.8421
0.2497,83.19262,83.65576,148.2297,159.4462,153.0042,47.65479,113.5053,129.91,149.2591,140.8446
0.2498,83.18717,83.65048,148.2682,159.3642,152.9797,47.61568,113.437,129.8869,149.3253,140.8472
0.2499,83.18168,83.64518,148.3067,159.2821,152.955,47.57674,113.3687,129.8639,149.3909,140.8497
0.25,83.17616,83.63985,148.3451,159.1999,152.9301,47.53796,113.3004,129.8409,149.456,140.8522
0.2501,83.17061,83.6345,148.3835,159.1176,152.9052,47.49935,113.2321,129.8179,149.5204,140.8547
0.2502,83.16503,83.62913,148.4217,159.0352,152.8801,47.4609,113.1638,129.795,149.5843,140.8572
0.2503,83.15942,83.62373,148.4599,158.9527,152.8548,47.42262,113.0956,129.7721,149.6476,140.8597
0.2504,83.15378,83.61831,148.498,158.8701,152.8294,47.3845,113.0274,129.7492,149.7102,140.8621
0.2505,83.14811,83.61286,148.5361,158.7874,152.8039,47.34654,112.9592,129.7263,149.7723,140.8646
0.2506,83.14241,83.60739,148.574,158.7046,152.7783,47.30876,112.891,129.7035,149.8338,140.867
0.2507,83.13668,83.6019,148.6119,158.6217,152.7525,47.27114,112.8229,129.6807,149.8947,140.8694
0.2508,83.13092,83.59639,148.6497,158.5387,152.7266,47.23369,112.7548,129.6579,149.955,140.8718
0.2509,83.12512,83.59085,148.6874,158.4556,152.7005,47.1964,112.6868,129.6352,150.0146,140.8742
0.251,83.1193,83.58529,148.725,158.3724,152.6743,47.15928,112.6187,129.6125,150.0737,140.8766
0.2511,83.11344,83.5797,148.7625,158.2891,152.648,47.12233,112.5508,129.5898,150.1322,140.8789
0.2512,83.10756,83.5741,148.8,158.2057,152.6215,47.08555,112.4829,129.5671,150.19,140.8812
0.2513,83.10164,83.56847,148.8373,158.1222,152.5949,47.04894,112.415,129.5445,150.2472,140.8836
0.2514,83.09569,83.56282,148.8746,158.0386,152.5682,47.01249,112.3472,129.5219,150.3038,140.8859
0.2515,83.08971,83.55715,148.9118,157.9549,152.5413,46.97622,112.2794,129.4993,150.3598,140.8882
0.2516,83.08369,83.55145,148.949,157.8712,152.5143,46.94011,112.2117,129.4768,150.4152,140.8905
0.2517,83.07765,83.54574,148.986,157.7873,152.4871,46.90418,112.1441,129.4543,150.47,140.8927
0.2518,83.07157,83.54,149.0229,157.7033,152.4598,46.86842,112.0765,129.4318,150.5241,140.895
0.2519,83.06547,83.53424,149.0598,157.6192,152.4323,46.83282,112.009,129.4093,150.5777,140.8972
0.252,83.05933,83.52847,149.0966,157.535,152.4047,46.7974,111.9416,129.3869,150.6306,140.8994
0.2521,83.05316,83.52267,149.1333,157.4508,152.377,46.76215,111.8742,129.3645,150.6829,140.9016
0.2522,83.04695,83.51685,149.1699,157.3664,152.3491,46.72707,111.8069,129.3421,150.7345,140.9038
0.2523,83.04072,83.511,149.2064,157.2819,152.3211,46.69216,111.7397,129.3197,150.7856,140.906
0.2524,83.03445,83.50514,149.2428,157.1974,152.2929,46.65743,111.6726,129.2974,150.836,140.9082
0.2525,83.02815,83.49926,149.2792,157.1127,152.2646,46.62287,111.6055,129.2751,150.8858,140.9103
0.2526,83.02182,83.49336,149.3155,157.028,152.2362,46.58848,111.5386,129.2529,150.9349,140.9125
0.2527,83.01545,83.48744,149.3516,156.9432,152.2076,46.55427,111.4717,129.2306,150.9835,140.9146
0.2528,83.00906,83.4815,149.3877,156.8582,152.1789,46.52023,111.4049,129.2084,151.0314,140.9167
0.2529,83.00263,83.47555,149.4237,156.7732,152.15,46.48637,111.3383,129.1863,151.0787,140.9188
0.253,82.99617,83.46957,149.4596,156.6881,152.121,46.45268,111.2717,129.1641,151.1253,140.9209
0.2531,82.98968,83.46358,149.4955,156.6029,152.0918,46.41916,111.2052,129.142,151.1713,140.923
0.2532,82.98315,83.45756,149.5312,156.5176,152.0625,46.38583,111.1388,129.1199,151.2167,140.925
0.2533,82.9766,83.45153,149.5669,156.4322,152.0331,46.35267,111.0725,129.0978,151.2615,140.9271
0.2534,82.97001,83.44548,149.6024,156.3468,152.0035,46.31968,111.0063,129.0758,151.3057,140.9291
0.2535,82.96338,83.43941,149.6379,156.2612,151.9737,46.28687,110.9402,129.0538,151.3492,140.9311
0.2536,82.95673,83.43333,149.6733,156.1756,151.9438,46.25424,110.8743,129.0318,151.3921,140.9331
0.2537,82.95004,83.42723,149.7086,156.0898,151.9138,46.22179,110.8084,129.0099,151.4344,140.9351
0.2538,82.94332,83.42111,149.7438,156.004,151.8836,46.18952,110.7427,128.9879,151.476,140.9371
0.2539,82.93657,83.41498,149.7789,155.9181,151.8533,46.15743,110.677,128.966,151.517,140.9391
0.254,82.92979,83.40883,149.8139,155.8321,151.8228,46.12551,110.6115,128.9442,151.5574,140.941
0.2541,82.92297,83.40266,149.8489,155.7461,151.7922,46.09378,110.5461,128.9223,151.5972,140.943
0.2542,82.91612,83.39648,149.8838,155.6599,151.7615,46.06222,110.4809,128.9005,151.6363,140.9449
0.2543,82.90924,83.39028,149.9185,155.5736,151.7306,46.03085,110.4157,128.8787,151.6749,140.9468
0.2544,82.90233,83.38407,149.9532,155.4873,151.6995,45.99965,110.3507,128.857,151.7128,140.9487
0.2545,82.89538,83.37785,149.9878,155.4009,151.6683,45.96864,110.2858,128.8353,151.75,140.9506
0.2546,82.8884,83.37161,150.0223,155.3144,151.637,45.93781,110.221,128.8136,151.7867,140.9525
0.2547,82.88139,83.36535,150.0567,155.2279,151.6055,45.90716,110.1564,128.7919,151.8227,140.9543
0.2548,82.87435,83.35908,150.0911,155.1412,151.5739,45.8767,110.0919,128.7703,151.8581,140.9562
0.2549,82.86728,83.3528,150.1253,155.0545,151.5421,45.84642,110.0275,128.7487,151.8929,140.958
0.255,82.86017,83.34651,150.1595,154.9677,151.5102,45.81632,109.9632,128.7271,151.9271,140.9598
0.2551,82.85303,83.3402,150.1936,154.8808,151.4781,45.78641,109.8991,128.7055,151.9606,140.9617
0.2552,82.84586,83.33388,150.2276,154.7938,151.4459,45.75668,109.8352,128.684,151.9936,140.9635
0.2553,82.83865,83.32755,150.2615,154.7068,151.4136,45.72713,109.7713,128.6625,152.0259,140.9653
0.2554,82.83142,83.3212,150.2953,154.6197,151.3811,45.69777,109.7076,128.6411,152.0576,140.967
0.2555,82.82415,83.31485,150.329,154.5325,151.3484,45.6686,109.6441,128.6196,152.0887,140.9688
0.2556,82.81685,83.30848,150.3627,154.4452,151.3156,45.63962,109.5807,128.5982,152.1192,140.9706
0.2557,82.80952,83.3021,150.3962,154.3579,151.2827,45.61082,109.5174,128.5769,152.1491,140.9723
0.2558,82.80215,83.29572,150.4297,154.2704,151.2496,45.5822,109.4543,128.5555,152.1783,140.974
0.2559,82.79476,83.28932,150.4631,154.183,151.2164,45.55378,109.3913,128.5342,152.207,140.9758
0.256,82.78733,83.28291,150.4964,154.0954,151.183,45.52554,109.3285,128.5129,152.235,140.9775
0.2561,82.77987,83.27649,150.5296,154.0078,151.1495,45.4975,109.2658,128.4916,152.2625,140.9792
0.2562,82.77238,83.27007,150.5628,153.9201,151.1159,45.46964,109.2033,128.4704,152.2893,140.9809
0.2563,82.76486,83.26363,150.5958,153.8323,151.0821,45.44197,109.1409,128.4492,152.3155,140.9825
0.2564,82.7573,83.25719,150.6288,153.7445,151.0481,45.41449,109.0787,128.428,152.3412,140.9842
0.2565,82.74972,83.25074,150.6617,153.6566,151.0141,45.3872,109.0166,128.4069,152.3662,140.9859
0.2566,82.7421,83.24428,150.6945,153.5686,150.9798,45.36011,108.9547,128.3857,152.3906,140.9875
0.2567,82.73445,83.23782,150.7273,153.4806,150.9455,45.3332,108.8929,128.3647,152.4145,140.9892
0.2568,82.72677,83.23134,150.7599,153.3925,150.911,45.30649,108.8313,128.3436,152.4377,140.9908
0.2569,82.71906,83.22487,150.7925,153.3043,150.8763,45.27996,108.7699,128.3226,152.4604,140.9924
0.257,82.71132,83.21838,150.825,153.2161,150.8415,45.25364,108.7086,128.3016,152.4824,140.994
0.2571,82.70355,83.21189,150.8574,153.1278,150.8066,45.2275,108.6475,128.2806,152.5039,140.9956
0.2572,82.69575,83.20539,150.8897,153.0394,150.7715,45.20156,108.5865,128.2596,152.5248,140.9972
0.2573,82.68792,83.19889,150.922,152.951,150.7363,45.17581,108.5257,128.2387,152.5451,140.9988
0.2574,82.68005,83.19239,150.9542,152.8625,150.7009,45.15026,108.4651,128.2178,152.5648,141.0004
0.2575,82.67216,83.18588,150.9863,152.774,150.6655,45.1249,108.4046,128.197,152.5839,141.0019
0.2576,82.66423,83.17937,151.0183,152.6854,150.6298,45.09974,108.3443,128.1762,152.6024,141.0035
0.2577,82.65628,83.17285,151.0503,152.5968,150.594,45.07478,108.2841,128.1554,152.6204,141.005
0.2578,82.6483,83.16633,151.0821,152.5081,150.5581,45.05001,108.2241,128.1346,152.6378,141.0066
0.2579,82.64028,83.15981,151.1139,152.4193,150.5221,45.02544,108.1643,128.1138,152.6546,141.0081
0.258,82.63224,83.15329,151.1457,152.3305,150.4859,45.00106,108.1046,128.0931,152.6709,141.0096
0.2581,82.62416,83.14676,151.1773,152.2416,150.4496,44.97689,108.0452,128.0725,152.6865,141.0111
0.2582,82.61606,83.14024,151.2089,152.1527,150.4131,44.95291,107.9858,128.0518,152.7016,141.0126
0.2583,82.60793,83.13371,151.2404,152.0637,150.3765,44.92913,107.9267,128.0312,152.7162,141.0141
0.2584,82.59977,83.12718,151.2719,151.9747,150.3398,44.90555,107.8677,128.0106,152.7301,141.0156
0.2585,82.59158,83.12065,151.3032,151.8856,150.3029,44.88217,107.8089,127.99,152.7435,141.0171
0.2586,82.58336,83.11413,151.3345,151.7965,150.2659,44.859,107.7502,127.9695,152.7564,141.0186
0.2587,82.57511,83.1076,151.3658,151.7074,150.2288,44.83602,107.6917,127.949,152.7686,141.02
0.2588,82.56683,83.10108,151.3969,151.6181,150.1915,44.81324,107.6334,127.9285,152.7804,141.0215
0.2589,82.55853,83.09455,151.428,151.5289,150.1541,44.79067,107.5753,127.908,152.7915,141.023
0.259,82.55019,83.08803,151.4591,151.4396,150.1165,44.76829,107.5173,127.8876,152.8022,141.0244
0.2591,82.54183,83.08151,151.49,151.3502,150.0789,44.74613,107.4595,127.8672,152.8122,141.0259
0.2592,82.53344,83.075,151.5209,151.2608,150.041,44.72416,107.4018,127.8468,152.8218,141.0273
0.2593,82.52502,83.06848,151.5518,151.1714,150.0031,44.7024,107.3444,127.8265,152.8307,141.0287
0.2594,82.51658,83.06197,151.5825,151.0819,149.965,44.68084,107.2871,127.8062,152.8392,141.0302
0.2595,82.50811,83.05547,151.6133,150.9924,149.9268,44.65948,107.23,127.7859,152.8471,141.0316
0.2596,82.49961,83.04897,151.6439,150.9029,149.8885,44.63833,107.173,127.7657,152.8544,141.033
0.2597,82.49108,83.04247,151.6745,150.8133,149.8501,44.61739,107.1162,127.7454,152.8612,141.0344
0.2598,82.48253,83.03599,151.705,150.7236,149.8115,44.59665,107.0596,127.7253,152.8675,141.0358
0.2599,82.47395,83.0295,151.7355,150.634,149.7728,44.57612,107.0032,127.7051,152.8732,141.0372
0.26,82.46534,83.02302,151.7659,150.5443,149.7339,44.5558,106.947,127.685,152.8785,141.0386
0.2601,82.45671,83.01655,151.7963,150.4545,149.695,44.53568,106.8909,127.6649,152.8832,141.04
0.2602,82.44805,83.01009,151.8266,150.3648,149.6559,44.51577,106.835,127.6448,152.8873,141.0414
0.2603,82.43936,83.00364,151.8568,150.275,149.6166,44.49607,106.7792,127.6247,152.891,141.0428
0.2604,82.43065,82.99719,151.887,150.1852,149.5773,44.47657,106.7236,127.6047,152.8941,141.0442
0.2605,82.42192,82.99075,151.9172,150.0953,149.5378,44.45729,106.6683,127.5847,152.8967,141.0456
0.2606,82.41316,82.98432,151.9472,150.0054,149.4983,44.43822,106.613,127.5648,152.8988,141.047
0.2607,82.40437,82.9779,151.9773,149.9155,149.4585,44.41935,106.558,127.5448,152.9003,141.0484
0.2608,82.39556,82.97149,152.0073,149.8255,149.4187,44.4007,106.5031,127.5249,152.9014,141.0497
0.2609,82.38673,82.96509,152.0372,149.7356,149.3788,44.38226,106.4484,127.505,152.902,141.0511
0.261,82.37787,82.9587,152.0671,149.6456,149.3387,44.36402,106.3939,127.4852,152.902,141.0525
0.2611,82.36898,82.95232,152.097,149.5556,149.2985,44.346,106.3395,127.4654,152.9016,141.0539
0.2612,82.36008,82.94595,152.1268,149.4655,149.2582,44.3282,106.2853,127.4456,152.9006,141.0553
0.2613,82.35114,82.9396,152.1565,149.3755,149.2178,44.3106,106.2313,127.4258,152.8991,141.0566
0.2614,82.34219,82.93326,152.1862,149.2854,149.1773,44.29322,106.1775,127.4061,152.8972,141.058
0.2615,82.33321,82.92693,152.2159,149.1953,149.1366,44.27605,106.1238,127.3864,152.8947,141.0594
0.2616,82.32421,82.92061,152.2455,149.1052,149.0958,44.25909,106.0704,127.3667,152.8918,141.0608
0.2617,82.31519,82.91431,152.2751,149.015,149.055,44.24235,106.017,127.347,152.8884,141.0622
0.2618,82.30614,82.90802,152.3047,148.9249,149.014,44.22583,105.9639,127.3274,152.8845,141.0635
0.2619,82.29708,82.90175,152.3342,148.8347,148.9729,44.20952,105.9109,127.3078,152.8801,141.0649
0.262,82.28799,82.89549,152.3637,148.7445,148.9317,44.19342,105.8581,127.2882,152.8752,141.0663
0.2621,82.27888,82.88925,152.3931,148.6543,148.8903,44.17754,105.8055,127.2687,152.8698,141.0677
0.2622,82.26974,82.88302,152.4225,148.5641,148.8489,44.16188,105.753,127.2492,152.864,141.0691
0.2623,82.26059,82.87681,152.4519,148.4739,148.8074,44.14643,105.7007,127.2297,152.8577,141.0705
0.2624,82.25142,82.87062,152.4813,148.3837,148.7657,44.1312,105.6486,127.2103,152.8509,141.0719
0.2625,82.24222,82.86444,152.5106,148.2935,148.724,44.11619,105.5967,127.1908,152.8437,141.0733
0.2626,82.23301,82.85828,152.5399,148.2032,148.6821,44.1014,105.5449,127.1714,152.836,141.0747
0.2627,82.22377,82.85214,152.5691,148.113,148.6402,44.08682,105.4933,127.152,152.8278,141.0761
0.2628,82.21452,82.84602,152.5984,148.0227,148.5981,44.07246,105.4419,127.1327,152.8192,141.0775
0.2629,82.20525,82.83992,152.6276,147.9325,148.556,44.05832,105.3906,127.1134,152.8101,141.079
0.263,82.19595,82.83384,152.6568,147.8422,148.5137,44.04441,105.3395,127.0941,152.8005,141.0804
0.2631,82.18664,82.82778,152.6859,147.7519,148.4714,44.03071,105.2886,127.0748,152.7905,141.0818
0.2632,82.17731,82.82173,152.7151,147.6617,148.4289,44.01723,105.2379,127.0556,152.78,141.0833
0.2633,82.16797,82.81571,152.7442,147.5714,148.3864,44.00397,105.1873,127.0364,152.7691,141.0847
0.2634,82.1586,82.80971,152.7733,147.4812,148.3437,43.99093,105.1369,127.0172,152.7578,141.0862
0.2635,82.14922,82.80374,152.8024,147.3909,148.301,43.97812,105.0866,126.998,152.746,141.0876
0.2636,82.13982,82.79778,152.8315,147.3006,148.2582,43.96552,105.0365,126.9789,152.7337,141.0891
0.2637,82.1304,82.79185,152.8606,147.2104,148.2152,43.95315,104.9866,126.9598,152.7211,141.0906
0.2638,82.12097,82.78594,152.8896,147.1201,148.1722,43.941,104.9369,126.9407,152.708,141.0921
0.2639,82.11152,82.78005,152.9187,147.0299,148.1291,43.92908,104.8873,126.9216,152.6944,141.0936
0.264,82.10205,82.77419,152.9477,146.9397,148.0859,43.91737,104.8379,126.9026,152.6804,141.0951
0.2641,82.09257,82.76835,152.9767,146.8495,148.0427,43.90589,104.7887,126.8836,152.666,141.0966
0.2642,82.08307,82.76253,153.0057,146.7592,147.9993,43.89463,104.7396,126.8646,152.6512,141.0981
0.2643,82.07356,82.75674,153.0347,146.669,147.9559,43.8836,104.6907,126.8456,152.6359,141.0997
0.2644,82.06404,82.75098,153.0637,146.5789,147.9124,43.87279,104.6419,126.8267,152.6202,141.1012
0.2645,82.0545,82.74524,153.0927,146.4887,147.8688,43.86221,104.5934,126.8078,152.6042,141.1028
0.2646,82.04494,82.73953,153.1217,146.3985,147.8251,43.85185,104.5449,126.7889,152.5876,141.1044
0.2647,82.03537,82.73385,153.1507,146.3084,147.7813,43.84172,104.4967,126.7701,152.5707,141.1059
0.2648,82.02579,82.72819,153.1797,146.2182,147.7375,43.83181,104.4486,126.7512,152.5534,141.1075
0.2649,82.0162,82.72256,153.2088,146.1281,147.6936,43.82213,104.4007,126.7324,152.5356,141.1092
0.265,82.0066,82.71696,153.2378,146.038,147.6496,43.81268,104.3529,126.7136,152.5175,141.1108
0.2651,81.99698,82.71139,153.2668,145.948,147.6055,43.80345,104.3053,126.6949,152.4989,141.1124
0.2652,81.98735,82.70584,153.2958,145.8579,147.5614,43.79445,104.2579,126.6761,152.48,141.1141
0.2653,81.97771,82.70033,153.3249,145.7679,147.5172,43.78567,104.2107,126.6574,152.4606,141.1157
0.2654,81.96806,82.69484,153.3539,145.6779,147.473,43.77712,104.1635,126.6387,152.4408,141.1174
0.2655,81.9584,82.68939,153.383,145.5879,147.4286,43.76881,104.1166,126.6201,152.4207,141.1191
0.2656,81.94872,82.68396,153.412,145.498,147.3842,43.76072,104.0698,126.6014,152.4002,141.1208
0.2657,81.93904,82.67857,153.4411,145.408,147.3398,43.75285,104.0232,126.5828,152.3792,141.1226
0.2658,81.92935,82.67321,153.4702,145.3181,147.2952,43.74522,103.9767,126.5642,152.3579,141.1243
0.2659,81.91965,82.66788,153.4994,145.2283,147.2507,43.73781,103.9305,126.5457,152.3362,141.1261
0.266,81.90994,82.66258,153.5285,145.1384,147.206,43.73064,103.8843,126.5271,152.3141,141.1279
0.2661,81.90023,82.65731,153.5577,145.0486,147.1613,43.72369,103.8383,126.5086,152.2916,141.1297
0.2662,81.8905,82.65208,153.5869,144.9588,147.1166,43.71698,103.7925,126.4901,152.2688,141.1315
0.2663,81.88077,82.64688,153.6161,144.8691,147.0718,43.71049,103.7469,126.4716,152.2456,141.1333
0.2664,81.87103,82.64172,153.6453,144.7794,147.0269,43.70423,103.7014,126.4531,152.222,141.1352
0.2665,81.86129,82.63659,153.6746,144.6897,146.982,43.69821,103.656,126.4347,152.198,141.1371
0.2666,81.85153,82.63149,153.7039,144.6,146.937,43.69241,103.6108,126.4163,152.1737,141.139
0.2667,81.84178,82.62643,153.7333,144.5104,146.892,43.68684,103.5658,126.3979,152.149,141.1409
0.2668,81.83201,82.6214,153.7626,144.4209,146.847,43.68151,103.5209,126.3795,152.1239,141.1428
0.2669,81.82225,82.61641,153.792,144.3314,146.8019,43.67641,103.4762,126.3611,152.0985,141.1448
0.267,81.81248,82.61145,153.8215,144.2419,146.7568,43.67154,103.4317,126.3428,152.0727,141.1468
0.2671,81.8027,82.60653,153.8509,144.1524,146.7116,43.6669,103.3873,126.3245,152.0466,141.1488
0.2672,81.79292,82.60165,153.8805,144.063,146.6664,43.66249,103.343,126.3062,152.0201,141.1508
0.2673,81.78314,82.59681,153.91,143.9737,146.6211,43.65832,103.299,126.2879,151.9932,141.1528
0.2674,81.77335,82.592,153.9396,143.8844,146.5758,43.65437,103.255,126.2697,151.966,141.1549
0.2675,81.76357,82.58723,153.9693,143.7951,146.5305,43.65066,103.2113,126.2514,151.9385,141.157
0.2676,81.75378,82.5825,153.999,143.7059,146.4851,43.64718,103.1676,126.2332,151.9106,141.1591
0.2677,81.74399,82.5778,154.0287,143.6167,146.4397,43.64394,103.1242,126.215,151.8823,141.1612
0.2678,81.7342,82.57315,154.0585,143.5276,146.3943,43.64093,103.0809,126.1968,151.8538,141.1634
0.2679,81.72441,82.56853,154.0883,143.4385,146.3489,43.63815,103.0377,126.1787,151.8248,141.1656
0.268,81.71461,82.56396,154.1182,143.3495,146.3034,43.6356,102.9947,126.1605,151.7956,141.1678
0.2681,81.70482,82.55942,154.1482,143.2605,146.2579,43.63329,102.9519,126.1424,151.766,141.17
0.2682,81.69503,82.55493,154.1782,143.1716,146.2124,43.63121,102.9092,126.1243,151.736,141.1723
0.2683,81.68525,82.55047,154.2083,143.0828,146.1669,43.62937,102.8667,126.1062,151.7058,141.1746
0.2684,81.67546,82.54606,154.2384,142.994,146.1213,43.62776,102.8243,126.0881,151.6752,141.1769
0.2685,81.66567,82.54168,154.2686,142.9052,146.0758,43.62638,102.782,126.0701,151.6443,141.1793
