0.387,0.364304896,,,,,,,,
0.388,0.364589675,,,,,,,,
0.389,0.364870614,,,,,,,,
0.39,0.36514706,,,,,,,,
0.391,0.365418356,,,,,,,,
0.392,0.365683846,,,,,,,,
0.393,0.365942874,,,,,,,,
0.394,0.36619479,,,,,,,,
0.395,0.366438952,,,,,,,,
0.396,0.366674729,,,,,,,,
0.397,0.366901505,,,,,,,,
0.398,0.367118686,,,,,,,,
0.399,0.367325696,,,,,,,,
0.4,0.367521988,,,,,,,,
0.401,0.36770704,,,,,,,,
0.402,0.367880362,,,,,,,,
0.403,0.368041491,,,,,,,,
0.404,0.368190002,,,,,,,,
0.405,0.368325503,,,,,,,,
0.406,0.368447643,,,,,,,,
0.407,0.368556111,,,,,,,,
0.408,0.368650638,,,,,,,,
0.409,0.368731002,,,,,,,,
0.41,0.368797026,,,,,,,,
0.411,0.368848578,,,,,,,,
0.412,0.368885572,,,,,,,,
0.413,0.368907969,,,,,,,,
0.414,0.368915772,,,,,,,,
0.415,0.368909029,,,,,,,,
0.416,0.368887828,,,,,,,,
0.417,0.368852295,,,,,,,,
0.418,0.368802593,,,,,,,,
0.419,0.368738917,,,,,,,,
0.42,0.368661495,,,,,,,,
0.421,0.368570582,,,,,,,,
0.422,0.368466461,,,,,,,,
0.423,0.36834944,,,,,,,,
0.424,0.368219848,,,,,,,,
0.425,0.368078031,,,,,,,,
0.426,0.36792435,,,,,,,,
0.427,0.367759177,,,,,,,,
0.428,0.367582892,,,,,,,,
0.429,0.36739588,,,,,,,,
0.43,0.36719853,,,,,,,,
0.431,0.366991232,,,,,,,,
0.432,0.366774379,,,,,,,,
0.433,0.366548364,,,,,,,,
0.434,0.366313579,,,,,,,,
0.435,0.366070414,,,,,,,,
0.436,0.365819262,,,,,,,,
0.437,0.36556051,,,,,,,,
0.438,0.365294548,,,,,,,,
0.439,0.365021761,,,,,,,,
0.44,0.364742534,,,,,,,,
0.441,0.364457253,,,,,,,,
0.442,0.364166297,,,,,,,,
0.443,0.363870048,,,,,,,,
0.444,0.363568883,,,,,,,,
0.445,0.363263177,,,,,,,,
0.446,0.362953302,,,,,,,,
0.447,0.362639625,,,,,,,,
0.448,0.36232251,,,,,,,,
0.449,0.362002317,,,,,,,,
0.45,0.361679408,,,,,,,,
0.451,0.361354148,,,,,,,,
0.452,0.361026907,,,,,,,,
0.453,0.360698063,,,,,,,,
0.454,0.360368,,,,,,,,
0.455,0.360037112,,,,,,,,
0.456,0.359705797,,,,,,,,
0.457,0.359374458,,,,,,,,
0.458,0.359043503,,,,,,,,
0.459,0.358713346,,,,,,,,
0.46,0.358384408,,,,,,,,
0.461,0.358057115,,,,,,,,
0.462,0.357731906,,,,,,,,
0.463,0.357409231,,,,,,,,
0.464,0.357089553,,,,,,,,
0.465,0.356773348,,,,,,,,
0.466,0.356461108,,,,,,,,
0.467,0.356153339,,,,,,,,
0.468,0.355850566,,,,,,,,
0.469,0.355553328,,,,,,,,
0.47,0.355262182,,,,,,,,
0.471,0.354977703,,,,,,,,
0.472,0.354700485,,,,,,,,
0.473,0.35443114,,,,,,,,
0.474,0.354170296,,,,,,,,
0.475,0.353918595,,,,,,,,
0.476,0.353676694,,,,,,,,
0.477,0.353445256,,,,,,,,
0.478,0.353224954,,,,,,,,
0.479,0.353016464,,,,,,,,
0.48,0.35282046,,,,,,,,
0.481,0.352637612,,,,,,,,
0.482,0.352468578,,,,,,,,
0.483,0.352314003,,,,,,,,
0.484,0.352174513,,,,,,,,
