 485   9
    Time           RX            RY        LHipAngles    LKneeAngles   HAT2Angles   LAnkle2Angles     WBCMY        WBCMVy    
  3.70000E-01   0.00000E+00   0.00000E+00   1.09764E+02   1.11249E+02   8.49604E+01   1.05432E+02   1.02623E+00   3.75977E-01
  3.71000E-01   0.00000E+00   0.00000E+00   1.09946E+02   1.12278E+02   8.49410E+01   1.05396E+02   1.02660E+00   3.62324E-01
  3.72000E-01   0.00000E+00   0.00000E+00   1.10138E+02   1.13309E+02   8.49219E+01   1.05356E+02   1.02695E+00   3.48611E-01
  3.73000E-01   0.00000E+00   0.00000E+00   1.10341E+02   1.14339E+02   8.49030E+01   1.05312E+02   1.02729E+00   3.34869E-01
  3.74000E-01   0.00000E+00   0.00000E+00   1.10554E+02   1.15371E+02   8.48845E+01   1.05263E+02   1.02762E+00   3.21126E-01
  3.75000E-01   0.00000E+00   0.00000E+00   1.10777E+02   1.16401E+02   8.48664E+01   1.05209E+02   1.02793E+00   3.07411E-01
  3.76000E-01   0.00000E+00   0.00000E+00   1.11010E+02   1.17432E+02   8.48488E+01   1.05152E+02   1.02823E+00   2.93751E-01
  3.77000E-01   0.00000E+00   0.00000E+00   1.11253E+02   1.18461E+02   8.48317E+01   1.05092E+02   1.02851E+00   2.80170E-01
  3.78000E-01   0.00000E+00   0.00000E+00   1.11505E+02   1.19489E+02   8.48152E+01   1.05028E+02   1.02878E+00   2.66689E-01
  3.79000E-01   0.00000E+00   0.00000E+00   1.11767E+02   1.20515E+02   8.47992E+01   1.04961E+02   1.02904E+00   2.53329E-01
  3.80000E-01   0.00000E+00   0.00000E+00   1.12037E+02   1.21538E+02   8.47839E+01   1.04892E+02   1.02928E+00   2.40104E-01
  3.81000E-01   0.00000E+00   0.00000E+00   1.12317E+02   1.22559E+02   8.47693E+01   1.04821E+02   1.02951E+00   2.27029E-01
  3.82000E-01   0.00000E+00   0.00000E+00   1.12605E+02   1.23577E+02   8.47554E+01   1.04749E+02   1.02973E+00   2.14115E-01
  3.83000E-01   0.00000E+00   0.00000E+00   1.12901E+02   1.24592E+02   8.47423E+01   1.04676E+02   1.02994E+00   2.01370E-01
  3.84000E-01   0.00000E+00   0.00000E+00   1.13206E+02   1.25603E+02   8.47299E+01   1.04602E+02   1.03013E+00   1.88801E-01
  3.85000E-01   0.00000E+00   0.00000E+00   1.13519E+02   1.26610E+02   8.47184E+01   1.04529E+02   1.03031E+00   1.76411E-01
  3.86000E-01   0.00000E+00   0.00000E+00   1.13839E+02   1.27612E+02   8.47077E+01   1.04457E+02   1.03048E+00   1.64205E-01
  3.87000E-01   0.00000E+00   0.00000E+00   1.14167E+02   1.28610E+02   8.46978E+01   1.04386E+02   1.03064E+00   1.52181E-01
  3.88000E-01   0.00000E+00   0.00000E+00   1.14503E+02   1.29603E+02   8.46889E+01   1.04318E+02   1.03078E+00   1.40341E-01
  3.89000E-01   0.00000E+00   0.00000E+00   1.14845E+02   1.30589E+02   8.46808E+01   1.04252E+02   1.03091E+00   1.28681E-01
  3.90000E-01   0.00000E+00   0.00000E+00   1.15195E+02   1.31570E+02   8.46736E+01   1.04190E+02   1.03103E+00   1.17200E-01
  3.91000E-01   0.00000E+00   0.00000E+00   1.15551E+02   1.32545E+02   8.46674E+01   1.04132E+02   1.03114E+00   1.05892E-01
  3.92000E-01   0.00000E+00   0.00000E+00   1.15914E+02   1.33512E+02   8.46620E+01   1.04079E+02   1.03124E+00   9.47518E-02
  3.93000E-01   0.00000E+00   0.00000E+00   1.16282E+02   1.34472E+02   8.46575E+01   1.04030E+02   1.03133E+00   8.37731E-02
  3.94000E-01   0.00000E+00   0.00000E+00   1.16657E+02   1.35424E+02   8.46539E+01   1.03988E+02   1.03141E+00   7.29477E-02
  3.95000E-01   0.00000E+00   0.00000E+00   1.17036E+02   1.36368E+02   8.46511E+01   1.03951E+02   1.03147E+00   6.22664E-02
  3.96000E-01   0.00000E+00   0.00000E+00   1.17422E+02   1.37303E+02   8.46492E+01   1.03921E+02   1.03153E+00   5.17188E-02
  3.97000E-01   0.00000E+00   0.00000E+00   1.17811E+02   1.38228E+02   8.46481E+01   1.03898E+02   1.03157E+00   4.12934E-02
  3.98000E-01   0.00000E+00   0.00000E+00   1.18206E+02   1.39142E+02   8.46477E+01   1.03882E+02   1.03161E+00   3.09779E-02
  3.99000E-01   0.00000E+00   0.00000E+00   1.18604E+02   1.40046E+02   8.46481E+01   1.03873E+02   1.03163E+00   2.07591E-02
  4.00000E-01   0.00000E+00   0.00000E+00   1.19006E+02   1.40938E+02   8.46492E+01   1.03872E+02   1.03165E+00   1.06236E-02
  4.01000E-01   0.00000E+00   0.00000E+00   1.19412E+02   1.41819E+02   8.46509E+01   1.03878E+02   1.03165E+00   5.57754E-04
  4.02000E-01   0.00000E+00   0.00000E+00   1.19821E+02   1.42686E+02   8.46533E+01   1.03891E+02   1.03165E+00  -9.45189E-03
  4.03000E-01   0.00000E+00   0.00000E+00   1.20232E+02   1.43539E+02   8.46562E+01   1.03912E+02   1.03163E+00  -1.94184E-02
  4.04000E-01   0.00000E+00   0.00000E+00   1.20645E+02   1.44379E+02   8.46596E+01   1.03939E+02   1.03161E+00  -2.93543E-02
  4.05000E-01   0.00000E+00   0.00000E+00   1.21060E+02   1.45203E+02   8.46635E+01   1.03974E+02   1.03157E+00  -3.92711E-02
  4.06000E-01   0.00000E+00   0.00000E+00   1.21477E+02   1.46011E+02   8.46678E+01   1.04015E+02   1.03153E+00  -4.91793E-02
  4.07000E-01   0.00000E+00   0.00000E+00   1.21895E+02   1.46803E+02   8.46724E+01   1.04062E+02   1.03147E+00  -5.90883E-02
  4.08000E-01   0.00000E+00   0.00000E+00   1.22313E+02   1.47578E+02   8.46773E+01   1.04116E+02   1.03141E+00  -6.90061E-02
  4.09000E-01   0.00000E+00   0.00000E+00   1.22731E+02   1.48336E+02   8.46824E+01   1.04174E+02   1.03133E+00  -7.89393E-02
  4.10000E-01   0.00000E+00   0.00000E+00   1.23150E+02   1.49074E+02   8.46876E+01   1.04238E+02   1.03125E+00  -8.88930E-02
  4.11000E-01   0.00000E+00   0.00000E+00   1.23568E+02   1.49794E+02   8.46930E+01   1.04306E+02   1.03116E+00  -9.88710E-02
  4.12000E-01   0.00000E+00   0.00000E+00   1.23985E+02   1.50494E+02   8.46984E+01   1.04378E+02   1.03105E+00  -1.08875E-01
  4.13000E-01   0.00000E+00   0.00000E+00   1.24401E+02   1.51174E+02   8.47038E+01   1.04454E+02   1.03094E+00  -1.18908E-01
  4.14000E-01   0.00000E+00   0.00000E+00   1.24816E+02   1.51833E+02   8.47092E+01   1.04533E+02   1.03081E+00  -1.28967E-01
  4.15000E-01   0.00000E+00   0.00000E+00   1.25228E+02   1.52471E+02   8.47144E+01   1.04614E+02   1.03068E+00  -1.39053E-01
  4.16000E-01   0.00000E+00   0.00000E+00   1.25639E+02   1.53087E+02   8.47195E+01   1.04698E+02   1.03054E+00  -1.49164E-01
  4.17000E-01   0.00000E+00   0.00000E+00   1.26047E+02   1.53680E+02   8.47243E+01   1.04783E+02   1.03038E+00  -1.59298E-01
  4.18000E-01   0.00000E+00   0.00000E+00   1.26452E+02   1.54251E+02   8.47290E+01   1.04870E+02   1.03022E+00  -1.69451E-01
  4.19000E-01   0.00000E+00   0.00000E+00   1.26854E+02   1.54799E+02   8.47333E+01   1.04957E+02   1.03004E+00  -1.79621E-01
  4.20000E-01   0.00000E+00   0.00000E+00   1.27253E+02   1.55324E+02   8.47373E+01   1.05045E+02   1.02986E+00  -1.89806E-01
  4.21000E-01   0.00000E+00   0.00000E+00   1.27648E+02   1.55825E+02   8.47409E+01   1.05134E+02   1.02966E+00  -2.00001E-01
  4.22000E-01   0.00000E+00   0.00000E+00   1.28040E+02   1.56302E+02   8.47441E+01   1.05222E+02   1.02946E+00  -2.10205E-01
  4.23000E-01   0.00000E+00   0.00000E+00   1.28427E+02   1.56755E+02   8.47469E+01   1.05310E+02   1.02924E+00  -2.20415E-01
  4.24000E-01   0.00000E+00   0.00000E+00   1.28810E+02   1.57183E+02   8.47491E+01   1.05398E+02   1.02902E+00  -2.30629E-01
  4.25000E-01   0.00000E+00   0.00000E+00   1.29189E+02   1.57588E+02   8.47509E+01   1.05484E+02   1.02878E+00  -2.40846E-01
  4.26000E-01   0.00000E+00   0.00000E+00   1.29564E+02   1.57967E+02   8.47521E+01   1.05571E+02   1.02854E+00  -2.51065E-01
  4.27000E-01   0.00000E+00   0.00000E+00   1.29933E+02   1.58323E+02   8.47528E+01   1.05656E+02   1.02828E+00  -2.61285E-01
  4.28000E-01   0.00000E+00   0.00000E+00   1.30298E+02   1.58654E+02   8.47528E+01   1.05740E+02   1.02802E+00  -2.71508E-01
  4.29000E-01   0.00000E+00   0.00000E+00   1.30658E+02   1.58961E+02   8.47522E+01   1.05823E+02   1.02774E+00  -2.81733E-01
  4.30000E-01   0.00000E+00   0.00000E+00   1.31014E+02   1.59244E+02   8.47509E+01   1.05905E+02   1.02745E+00  -2.91962E-01
  4.31000E-01   0.00000E+00   0.00000E+00   1.31364E+02   1.59504E+02   8.47489E+01   1.05986E+02   1.02716E+00  -3.02197E-01
  4.32000E-01   0.00000E+00   0.00000E+00   1.31710E+02   1.59740E+02   8.47461E+01   1.06066E+02   1.02685E+00  -3.12438E-01
  4.33000E-01   0.00000E+00   0.00000E+00   1.32051E+02   1.59953E+02   8.47426E+01   1.06145E+02   1.02653E+00  -3.22687E-01
  4.34000E-01   0.00000E+00   0.00000E+00   1.32387E+02   1.60143E+02   8.47382E+01   1.06223E+02   1.02620E+00  -3.32946E-01
  4.35000E-01   0.00000E+00   0.00000E+00   1.32718E+02   1.60312E+02   8.47330E+01   1.06301E+02   1.02587E+00  -3.43215E-01
  4.36000E-01   0.00000E+00   0.00000E+00   1.33045E+02   1.60459E+02   8.47269E+01   1.06378E+02   1.02552E+00  -3.53496E-01
  4.37000E-01   0.00000E+00   0.00000E+00   1.33367E+02   1.60585E+02   8.47199E+01   1.06455E+02   1.02516E+00  -3.63788E-01
  4.38000E-01   0.00000E+00   0.00000E+00   1.33685E+02   1.60690E+02   8.47120E+01   1.06531E+02   1.02479E+00  -3.74092E-01
  4.39000E-01   0.00000E+00   0.00000E+00   1.33999E+02   1.60776E+02   8.47032E+01   1.06608E+02   1.02441E+00  -3.84407E-01
  4.40000E-01   0.00000E+00   0.00000E+00   1.34309E+02   1.60843E+02   8.46933E+01   1.06685E+02   1.02402E+00  -3.94734E-01
  4.41000E-01   0.00000E+00   0.00000E+00   1.34615E+02   1.60892E+02   8.46825E+01   1.06763E+02   1.02363E+00  -4.05073E-01
  4.42000E-01   0.00000E+00   0.00000E+00   1.34918E+02   1.60924E+02   8.46707E+01   1.06842E+02   1.02322E+00  -4.15424E-01
  4.43000E-01   0.00000E+00   0.00000E+00   1.35217E+02   1.60939E+02   8.46579E+01   1.06923E+02   1.02280E+00  -4.25785E-01
  4.44000E-01   0.00000E+00   0.00000E+00   1.35514E+02   1.60938E+02   8.46441E+01   1.07004E+02   1.02237E+00  -4.36157E-01
  4.45000E-01   0.00000E+00   0.00000E+00   1.35807E+02   1.60922E+02   8.46293E+01   1.07088E+02   1.02192E+00  -4.46541E-01
  4.46000E-01   0.00000E+00   0.00000E+00   1.36098E+02   1.60892E+02   8.46135E+01   1.07173E+02   1.02147E+00  -4.56935E-01
  4.47000E-01   0.00000E+00   0.00000E+00   1.36387E+02   1.60848E+02   8.45966E+01   1.07262E+02   1.02101E+00  -4.67341E-01
  4.48000E-01   0.00000E+00   0.00000E+00   1.36674E+02   1.60792E+02   8.45787E+01   1.07352E+02   1.02054E+00  -4.77760E-01
  4.49000E-01   0.00000E+00   0.00000E+00   1.36959E+02   1.60725E+02   8.45598E+01   1.07446E+02   1.02006E+00  -4.88190E-01
  4.50000E-01   0.00000E+00   0.00000E+00   1.37242E+02   1.60646E+02   8.45400E+01   1.07543E+02   1.01957E+00  -4.98634E-01
  4.51000E-01   0.00000E+00   0.00000E+00   1.37524E+02   1.60558E+02   8.45191E+01   1.07643E+02   1.01906E+00  -5.09092E-01
  4.52000E-01   0.00000E+00   0.00000E+00   1.37806E+02   1.60461E+02   8.44974E+01   1.07747E+02   1.01855E+00  -5.19564E-01
  4.53000E-01   0.00000E+00   0.00000E+00   1.38087E+02   1.60356E+02   8.44747E+01   1.07854E+02   1.01802E+00  -5.30050E-01
  4.54000E-01   0.00000E+00   0.00000E+00   1.38367E+02   1.60243E+02   8.44511E+01   1.07965E+02   1.01749E+00  -5.40551E-01
  4.55000E-01   0.00000E+00   0.00000E+00   1.38647E+02   1.60124E+02   8.44266E+01   1.08079E+02   1.01694E+00  -5.51066E-01
  4.56000E-01   0.00000E+00   0.00000E+00   1.38928E+02   1.60000E+02   8.44013E+01   1.08197E+02   1.01639E+00  -5.61593E-01
  4.57000E-01   0.00000E+00   0.00000E+00   1.39209E+02   1.59870E+02   8.43753E+01   1.08319E+02   1.01582E+00  -5.72129E-01
  4.58000E-01   0.00000E+00   0.00000E+00   1.39492E+02   1.59737E+02   8.43485E+01   1.08443E+02   1.01525E+00  -5.82671E-01
  4.59000E-01   0.00000E+00   0.00000E+00   1.39775E+02   1.59600E+02   8.43210E+01   1.08570E+02   1.01466E+00  -5.93214E-01
  4.60000E-01   0.00000E+00   0.00000E+00   1.40060E+02   1.59460E+02   8.42928E+01   1.08699E+02   1.01406E+00  -6.03750E-01
  4.61000E-01   0.00000E+00   0.00000E+00   1.40347E+02   1.59318E+02   8.42641E+01   1.08830E+02   1.01345E+00  -6.14269E-01
  4.62000E-01   0.00000E+00   0.00000E+00   1.40636E+02   1.59175E+02   8.42347E+01   1.08962E+02   1.01283E+00  -6.24761E-01
  4.63000E-01   0.00000E+00   0.00000E+00   1.40927E+02   1.59030E+02   8.42049E+01   1.09094E+02   1.01221E+00  -6.35209E-01
  4.64000E-01   0.00000E+00   0.00000E+00   1.41222E+02   1.58885E+02   8.41746E+01   1.09226E+02   1.01157E+00  -6.45597E-01
  4.65000E-01   0.00000E+00   0.00000E+00   1.41519E+02   1.58740E+02   8.41439E+01   1.09355E+02   1.01092E+00  -6.55904E-01
  4.66000E-01   0.00000E+00   0.00000E+00   1.41819E+02   1.58595E+02   8.41128E+01   1.09482E+02   1.01025E+00  -6.66106E-01
  4.67000E-01   0.00000E+00   0.00000E+00   1.42123E+02   1.58450E+02   8.40814E+01   1.09604E+02   1.00958E+00  -6.76174E-01
  4.68000E-01   0.00000E+00   0.00000E+00   1.42431E+02   1.58305E+02   8.40497E+01   1.09720E+02   1.00890E+00  -6.86078E-01
  4.69000E-01   0.00000E+00   0.00000E+00   1.42743E+02   1.58160E+02   8.40178E+01   1.09828E+02   1.00821E+00  -6.95783E-01
  4.70000E-01   0.00000E+00   0.00000E+00   1.43059E+02   1.58016E+02   8.39858E+01   1.09927E+02   1.00751E+00  -7.05248E-01
  4.71000E-01   0.00000E+00   0.00000E+00   1.43379E+02   1.57872E+02   8.39536E+01   1.10014E+02   1.00680E+00  -7.14431E-01
  4.72000E-01   0.00000E+00   0.00000E+00   1.43704E+02   1.57727E+02   8.39213E+01   1.10087E+02   1.00608E+00  -7.23284E-01
  4.73000E-01   0.00000E+00   0.00000E+00   1.44033E+02   1.57581E+02   8.38890E+01   1.10144E+02   1.00536E+00  -7.31758E-01
  4.74000E-01   0.00000E+00   0.00000E+00   1.44367E+02   1.57435E+02   8.38566E+01   1.10182E+02   1.00462E+00  -7.39798E-01
  4.75000E-01   0.00000E+00   0.00000E+00   1.44706E+02   1.57286E+02   8.38241E+01   1.10200E+02   1.00388E+00  -7.47345E-01
  4.76000E-01   0.00000E+00   0.00000E+00   1.45049E+02   1.57134E+02   8.37916E+01   1.10194E+02   1.00313E+00  -7.54340E-01
  4.77000E-01   0.00000E+00   0.00000E+00   1.45397E+02   1.56980E+02   8.37591E+01   1.10161E+02   1.00237E+00  -7.60720E-01
  4.78000E-01   0.00000E+00   0.00000E+00   1.45749E+02   1.56820E+02   8.37266E+01   1.10099E+02   1.00160E+00  -7.66419E-01
  4.79000E-01   0.00000E+00   0.00000E+00   1.46106E+02   1.56656E+02   8.36940E+01   1.10006E+02   1.00083E+00  -7.71372E-01
  4.80000E-01   0.00000E+00   0.00000E+00   1.46466E+02   1.56485E+02   8.36613E+01   1.09878E+02   1.00006E+00  -7.75514E-01
  4.81000E-01   0.00000E+00   0.00000E+00   1.46830E+02   1.56306E+02   8.36285E+01   1.09713E+02   9.99281E-01  -7.78781E-01
  4.82000E-01   0.00000E+00   0.00000E+00   1.47197E+02   1.56120E+02   8.35956E+01   1.09509E+02   9.98500E-01  -7.81108E-01
  4.83000E-01   0.00000E+00   0.00000E+00   1.47567E+02   1.55924E+02   8.35625E+01   1.09265E+02   9.97717E-01  -7.82438E-01
  4.84000E-01   0.00000E+00   0.00000E+00   1.47939E+02   1.55718E+02   8.35292E+01   1.08978E+02   9.96933E-01  -7.82712E-01
