 485   9
    Time           RX            RY        LHipAngles    LKneeAngles   HAT2Angles   LAnkle2Angles     WBCMY        WBCMVy    
  3.71000E-01   0.00000E+00   0.00000E+00   1.09946E+02   1.12278E+02   1.36645E+02  -3.12949E+01   1.04822E+00   3.26812E-01
  3.72000E-01   0.00000E+00   0.00000E+00   1.10138E+02   1.13309E+02   1.36622E+02  -2.63046E+01   1.04854E+00   3.14200E-01
  3.73000E-01   0.00000E+00   0.00000E+00   1.10341E+02   1.14339E+02   1.36594E+02  -2.12947E+01   1.04884E+00   3.01565E-01
  3.74000E-01   0.00000E+00   0.00000E+00   1.10554E+02   1.15371E+02   1.36561E+02  -1.62704E+01   1.04913E+00   2.88935E-01
  3.75000E-01   0.00000E+00   0.00000E+00   1.10777E+02   1.16401E+02   1.36525E+02  -1.12365E+01   1.04942E+00   2.76334E-01
  3.76000E-01   0.00000E+00   0.00000E+00   1.11010E+02   1.17432E+02   1.36486E+02  -6.19839E+00   1.04968E+00   2.63789E-01
  3.77000E-01   0.00000E+00   0.00000E+00   1.11253E+02   1.18461E+02   1.36445E+02  -1.16171E+00   1.04994E+00   2.51320E-01
  3.78000E-01   0.00000E+00   0.00000E+00   1.11505E+02   1.19489E+02   1.36402E+02   3.86744E+00   1.05018E+00   2.38949E-01
  3.79000E-01   0.00000E+00   0.00000E+00   1.11767E+02   1.20515E+02   1.36358E+02   8.88276E+00   1.05041E+00   2.26694E-01
  3.80000E-01   0.00000E+00   0.00000E+00   1.12037E+02   1.21538E+02   1.36314E+02   1.38780E+01   1.05063E+00   2.14569E-01
  3.81000E-01   0.00000E+00   0.00000E+00   1.12317E+02   1.22559E+02   1.36268E+02   1.88468E+01   1.05084E+00   2.02588E-01
  3.82000E-01   0.00000E+00   0.00000E+00   1.12605E+02   1.23577E+02   1.36222E+02   2.37834E+01   1.05103E+00   1.90762E-01
  3.83000E-01   0.00000E+00   0.00000E+00   1.12901E+02   1.24592E+02   1.36175E+02   2.86817E+01   1.05122E+00   1.79098E-01
  3.84000E-01   0.00000E+00   0.00000E+00   1.13206E+02   1.25603E+02   1.36127E+02   3.35358E+01   1.05139E+00   1.67604E-01
  3.85000E-01   0.00000E+00   0.00000E+00   1.13519E+02   1.26610E+02   1.36079E+02   3.83397E+01   1.05155E+00   1.56283E-01
  3.86000E-01   0.00000E+00   0.00000E+00   1.13839E+02   1.27612E+02   1.36029E+02   4.30872E+01   1.05170E+00   1.45138E-01
  3.87000E-01   0.00000E+00   0.00000E+00   1.14167E+02   1.28610E+02   1.35978E+02   4.77718E+01   1.05184E+00   1.34171E-01
  3.88000E-01   0.00000E+00   0.00000E+00   1.14503E+02   1.29603E+02   1.35925E+02   5.23868E+01   1.05196E+00   1.23382E-01
  3.89000E-01   0.00000E+00   0.00000E+00   1.14845E+02   1.30589E+02   1.35870E+02   5.69251E+01   1.05208E+00   1.12769E-01
  3.90000E-01   0.00000E+00   0.00000E+00   1.15195E+02   1.31570E+02   1.35813E+02   6.13793E+01   1.05218E+00   1.02330E-01
  3.91000E-01   0.00000E+00   0.00000E+00   1.15551E+02   1.32545E+02   1.35754E+02   6.57418E+01   1.05228E+00   9.20615E-02
  3.92000E-01   0.00000E+00   0.00000E+00   1.15914E+02   1.33512E+02   1.35691E+02   7.00048E+01   1.05237E+00   8.19581E-02
  3.93000E-01   0.00000E+00   0.00000E+00   1.16282E+02   1.34472E+02   1.35626E+02   7.41607E+01   1.05244E+00   7.20141E-02
  3.94000E-01   0.00000E+00   0.00000E+00   1.16657E+02   1.35424E+02   1.35557E+02   7.82017E+01   1.05251E+00   6.22224E-02
  3.95000E-01   0.00000E+00   0.00000E+00   1.17036E+02   1.36368E+02   1.35485E+02   8.21201E+01   1.05256E+00   5.25747E-02
  3.96000E-01   0.00000E+00   0.00000E+00   1.17422E+02   1.37303E+02   1.35409E+02   8.59078E+01   1.05261E+00   4.30615E-02
  3.97000E-01   0.00000E+00   0.00000E+00   1.17811E+02   1.38228E+02   1.35329E+02   8.95563E+01   1.05265E+00   3.36721E-02
  3.98000E-01   0.00000E+00   0.00000E+00   1.18206E+02   1.39142E+02   1.35245E+02   9.30569E+01   1.05268E+00   2.43952E-02
  3.99000E-01   0.00000E+00   0.00000E+00   1.18604E+02   1.40046E+02   1.35158E+02   9.64008E+01   1.05270E+00   1.52187E-02
  4.00000E-01   0.00000E+00   0.00000E+00   1.19006E+02   1.40938E+02   1.35066E+02   9.95795E+01   1.05271E+00   6.12994E-03
  4.01000E-01   0.00000E+00   0.00000E+00   1.19412E+02   1.41819E+02   1.34971E+02   1.02585E+02   1.05271E+00  -2.88356E-03
  4.02000E-01   0.00000E+00   0.00000E+00   1.19821E+02   1.42686E+02   1.34871E+02   1.05411E+02   1.05270E+00  -1.18343E-02
  4.03000E-01   0.00000E+00   0.00000E+00   1.20232E+02   1.43539E+02   1.34768E+02   1.08050E+02   1.05268E+00  -2.07343E-02
  4.04000E-01   0.00000E+00   0.00000E+00   1.20645E+02   1.44379E+02   1.34661E+02   1.10499E+02   1.05266E+00  -2.95952E-02
  4.05000E-01   0.00000E+00   0.00000E+00   1.21060E+02   1.45203E+02   1.34550E+02   1.12751E+02   1.05262E+00  -3.84274E-02
  4.06000E-01   0.00000E+00   0.00000E+00   1.21477E+02   1.46011E+02   1.34435E+02   1.14804E+02   1.05258E+00  -4.72408E-02
  4.07000E-01   0.00000E+00   0.00000E+00   1.21895E+02   1.46803E+02   1.34316E+02   1.16654E+02   1.05253E+00  -5.60439E-02
  4.08000E-01   0.00000E+00   0.00000E+00   1.22313E+02   1.47578E+02   1.34194E+02   1.18299E+02   1.05247E+00  -6.48441E-02
  4.09000E-01   0.00000E+00   0.00000E+00   1.22731E+02   1.48336E+02   1.34069E+02   1.19738E+02   1.05240E+00  -7.36474E-02
  4.10000E-01   0.00000E+00   0.00000E+00   1.23150E+02   1.49074E+02   1.33940E+02   1.20971E+02   1.05232E+00  -8.24588E-02
  4.11000E-01   0.00000E+00   0.00000E+00   1.23568E+02   1.49794E+02   1.33808E+02   1.21999E+02   1.05224E+00  -9.12816E-02
  4.12000E-01   0.00000E+00   0.00000E+00   1.23985E+02   1.50494E+02   1.33674E+02   1.22825E+02   1.05214E+00  -1.00118E-01
  4.13000E-01   0.00000E+00   0.00000E+00   1.24401E+02   1.51174E+02   1.33536E+02   1.23453E+02   1.05204E+00  -1.08970E-01
  4.14000E-01   0.00000E+00   0.00000E+00   1.24816E+02   1.51833E+02   1.33396E+02   1.23886E+02   1.05192E+00  -1.17836E-01
  4.15000E-01   0.00000E+00   0.00000E+00   1.25228E+02   1.52471E+02   1.33253E+02   1.24130E+02   1.05180E+00  -1.26717E-01
  4.16000E-01   0.00000E+00   0.00000E+00   1.25639E+02   1.53087E+02   1.33107E+02   1.24190E+02   1.05167E+00  -1.35610E-01
  4.17000E-01   0.00000E+00   0.00000E+00   1.26047E+02   1.53680E+02   1.32960E+02   1.24074E+02   1.05153E+00  -1.44515E-01
  4.18000E-01   0.00000E+00   0.00000E+00   1.26452E+02   1.54251E+02   1.32810E+02   1.23788E+02   1.05138E+00  -1.53430E-01
  4.19000E-01   0.00000E+00   0.00000E+00   1.26854E+02   1.54799E+02   1.32658E+02   1.23339E+02   1.05123E+00  -1.62351E-01
  4.20000E-01   0.00000E+00   0.00000E+00   1.27253E+02   1.55324E+02   1.32504E+02   1.22736E+02   1.05106E+00  -1.71276E-01
  4.21000E-01   0.00000E+00   0.00000E+00   1.27648E+02   1.55825E+02   1.32347E+02   1.21984E+02   1.05089E+00  -1.80204E-01
  4.22000E-01   0.00000E+00   0.00000E+00   1.28040E+02   1.56302E+02   1.32189E+02   1.21091E+02   1.05070E+00  -1.89132E-01
  4.23000E-01   0.00000E+00   0.00000E+00   1.28427E+02   1.56755E+02   1.32029E+02   1.20063E+02   1.05051E+00  -1.98059E-01
  4.24000E-01   0.00000E+00   0.00000E+00   1.28810E+02   1.57183E+02   1.31868E+02   1.18906E+02   1.05031E+00  -2.06983E-01
  4.25000E-01   0.00000E+00   0.00000E+00   1.29189E+02   1.57588E+02   1.31704E+02   1.17626E+02   1.05010E+00  -2.15902E-01
  4.26000E-01   0.00000E+00   0.00000E+00   1.29564E+02   1.57967E+02   1.31539E+02   1.16229E+02   1.04988E+00  -2.24818E-01
  4.27000E-01   0.00000E+00   0.00000E+00   1.29933E+02   1.58323E+02   1.31372E+02   1.14721E+02   1.04965E+00  -2.33729E-01
  4.28000E-01   0.00000E+00   0.00000E+00   1.30298E+02   1.58654E+02   1.31203E+02   1.13107E+02   1.04941E+00  -2.42638E-01
  4.29000E-01   0.00000E+00   0.00000E+00   1.30658E+02   1.58961E+02   1.31032E+02   1.11395E+02   1.04916E+00  -2.51544E-01
  4.30000E-01   0.00000E+00   0.00000E+00   1.31014E+02   1.59244E+02   1.30859E+02   1.09591E+02   1.04891E+00  -2.60450E-01
  4.31000E-01   0.00000E+00   0.00000E+00   1.31364E+02   1.59504E+02   1.30685E+02   1.07700E+02   1.04864E+00  -2.69357E-01
  4.32000E-01   0.00000E+00   0.00000E+00   1.31710E+02   1.59740E+02   1.30508E+02   1.05729E+02   1.04837E+00  -2.78267E-01
  4.33000E-01   0.00000E+00   0.00000E+00   1.32051E+02   1.59953E+02   1.30330E+02   1.03684E+02   1.04809E+00  -2.87182E-01
  4.34000E-01   0.00000E+00   0.00000E+00   1.32387E+02   1.60143E+02   1.30150E+02   1.01569E+02   1.04780E+00  -2.96105E-01
  4.35000E-01   0.00000E+00   0.00000E+00   1.32718E+02   1.60312E+02   1.29968E+02   9.93916E+01   1.04750E+00  -3.05037E-01
  4.36000E-01   0.00000E+00   0.00000E+00   1.33045E+02   1.60459E+02   1.29784E+02   9.71555E+01   1.04719E+00  -3.13980E-01
  4.37000E-01   0.00000E+00   0.00000E+00   1.33367E+02   1.60585E+02   1.29598E+02   9.48661E+01   1.04687E+00  -3.22935E-01
  4.38000E-01   0.00000E+00   0.00000E+00   1.33685E+02   1.60690E+02   1.29410E+02   9.25281E+01   1.04655E+00  -3.31904E-01
  4.39000E-01   0.00000E+00   0.00000E+00   1.33999E+02   1.60776E+02   1.29220E+02   9.01465E+01   1.04621E+00  -3.40889E-01
  4.40000E-01   0.00000E+00   0.00000E+00   1.34309E+02   1.60843E+02   1.29029E+02   8.77263E+01   1.04587E+00  -3.49892E-01
  4.41000E-01   0.00000E+00   0.00000E+00   1.34615E+02   1.60892E+02   1.28835E+02   8.52725E+01   1.04551E+00  -3.58913E-01
  4.42000E-01   0.00000E+00   0.00000E+00   1.34918E+02   1.60924E+02   1.28640E+02   8.27897E+01   1.04515E+00  -3.67955E-01
  4.43000E-01   0.00000E+00   0.00000E+00   1.35217E+02   1.60939E+02   1.28443E+02   8.02822E+01   1.04478E+00  -3.77020E-01
  4.44000E-01   0.00000E+00   0.00000E+00   1.35514E+02   1.60938E+02   1.28244E+02   7.77539E+01   1.04440E+00  -3.86110E-01
  4.45000E-01   0.00000E+00   0.00000E+00   1.35807E+02   1.60922E+02   1.28044E+02   7.52082E+01   1.04401E+00  -3.95227E-01
  4.46000E-01   0.00000E+00   0.00000E+00   1.36098E+02   1.60892E+02   1.27842E+02   7.26483E+01   1.04361E+00  -4.04373E-01
  4.47000E-01   0.00000E+00   0.00000E+00   1.36387E+02   1.60848E+02   1.27638E+02   7.00775E+01   1.04320E+00  -4.13553E-01
  4.48000E-01   0.00000E+00   0.00000E+00   1.36674E+02   1.60792E+02   1.27434E+02   6.74984E+01   1.04278E+00  -4.22767E-01
  4.49000E-01   0.00000E+00   0.00000E+00   1.36959E+02   1.60725E+02   1.27228E+02   6.49138E+01   1.04236E+00  -4.32021E-01
  4.50000E-01   0.00000E+00   0.00000E+00   1.37242E+02   1.60646E+02   1.27021E+02   6.23256E+01   1.04192E+00  -4.41316E-01
  4.51000E-01   0.00000E+00   0.00000E+00   1.37524E+02   1.60558E+02   1.26813E+02   5.97352E+01   1.04148E+00  -4.50656E-01
  4.52000E-01   0.00000E+00   0.00000E+00   1.37806E+02   1.60461E+02   1.26604E+02   5.71432E+01   1.04102E+00  -4.60046E-01
  4.53000E-01   0.00000E+00   0.00000E+00   1.38087E+02   1.60356E+02   1.26394E+02   5.45496E+01   1.04056E+00  -4.69488E-01
  4.54000E-01   0.00000E+00   0.00000E+00   1.38367E+02   1.60243E+02   1.26185E+02   5.19542E+01   1.04009E+00  -4.78985E-01
  4.55000E-01   0.00000E+00   0.00000E+00   1.38647E+02   1.60124E+02   1.25974E+02   4.93564E+01   1.03960E+00  -4.88540E-01
  4.56000E-01   0.00000E+00   0.00000E+00   1.38928E+02   1.60000E+02   1.25764E+02   4.67559E+01   1.03911E+00  -4.98155E-01
  4.57000E-01   0.00000E+00   0.00000E+00   1.39209E+02   1.59870E+02   1.25553E+02   4.41523E+01   1.03861E+00  -5.07830E-01
  4.58000E-01   0.00000E+00   0.00000E+00   1.39492E+02   1.59737E+02   1.25343E+02   4.15452E+01   1.03810E+00  -5.17568E-01
  4.59000E-01   0.00000E+00   0.00000E+00   1.39775E+02   1.59600E+02   1.25133E+02   3.89341E+01   1.03758E+00  -5.27364E-01
  4.60000E-01   0.00000E+00   0.00000E+00   1.40060E+02   1.59460E+02   1.24924E+02   3.63183E+01   1.03704E+00  -5.37218E-01
  4.61000E-01   0.00000E+00   0.00000E+00   1.40347E+02   1.59318E+02   1.24715E+02   3.36970E+01   1.03650E+00  -5.47124E-01
  4.62000E-01   0.00000E+00   0.00000E+00   1.40636E+02   1.59175E+02   1.24506E+02   3.10693E+01   1.03595E+00  -5.57074E-01
  4.63000E-01   0.00000E+00   0.00000E+00   1.40927E+02   1.59030E+02   1.24299E+02   2.84344E+01   1.03539E+00  -5.67059E-01
  4.64000E-01   0.00000E+00   0.00000E+00   1.41222E+02   1.58885E+02   1.24092E+02   2.57918E+01   1.03482E+00  -5.77067E-01
  4.65000E-01   0.00000E+00   0.00000E+00   1.41519E+02   1.58740E+02   1.23886E+02   2.31414E+01   1.03424E+00  -5.87082E-01
  4.66000E-01   0.00000E+00   0.00000E+00   1.41819E+02   1.58595E+02   1.23681E+02   2.04832E+01   1.03365E+00  -5.97087E-01
  4.67000E-01   0.00000E+00   0.00000E+00   1.42123E+02   1.58450E+02   1.23477E+02   1.78169E+01   1.03305E+00  -6.07059E-01
  4.68000E-01   0.00000E+00   0.00000E+00   1.42431E+02   1.58305E+02   1.23275E+02   1.51423E+01   1.03243E+00  -6.16973E-01
  4.69000E-01   0.00000E+00   0.00000E+00   1.42743E+02   1.58160E+02   1.23073E+02   1.24582E+01   1.03181E+00  -6.26801E-01
  4.70000E-01   0.00000E+00   0.00000E+00   1.43059E+02   1.58016E+02   1.22872E+02   9.76279E+00   1.03118E+00  -6.36510E-01
  4.71000E-01   0.00000E+00   0.00000E+00   1.43379E+02   1.57872E+02   1.22673E+02   7.05361E+00   1.03054E+00  -6.46064E-01
  4.72000E-01   0.00000E+00   0.00000E+00   1.43704E+02   1.57727E+02   1.22474E+02   4.32790E+00   1.02989E+00  -6.55422E-01
  4.73000E-01   0.00000E+00   0.00000E+00   1.44033E+02   1.57581E+02   1.22275E+02   1.58287E+00   1.02923E+00  -6.64542E-01
  4.74000E-01   0.00000E+00   0.00000E+00   1.44367E+02   1.57435E+02   1.22078E+02  -1.18399E+00   1.02856E+00  -6.73375E-01
  4.75000E-01   0.00000E+00   0.00000E+00   1.44706E+02   1.57286E+02   1.21881E+02  -3.97482E+00   1.02788E+00  -6.81869E-01
  4.76000E-01   0.00000E+00   0.00000E+00   1.45049E+02   1.57134E+02   1.21684E+02  -6.79124E+00   1.02720E+00  -6.89971E-01
  4.77000E-01   0.00000E+00   0.00000E+00   1.45397E+02   1.56980E+02   1.21487E+02  -9.63434E+00   1.02650E+00  -6.97623E-01
  4.78000E-01   0.00000E+00   0.00000E+00   1.45749E+02   1.56820E+02   1.21291E+02  -1.25045E+01   1.02580E+00  -7.04763E-01
  4.79000E-01   0.00000E+00   0.00000E+00   1.46106E+02   1.56656E+02   1.21094E+02  -1.54010E+01   1.02509E+00  -7.11329E-01
  4.80000E-01   0.00000E+00   0.00000E+00   1.46466E+02   1.56485E+02   1.20896E+02  -1.83224E+01   1.02438E+00  -7.17256E-01
  4.81000E-01   0.00000E+00   0.00000E+00   1.46830E+02   1.56306E+02   1.20698E+02  -2.12659E+01   1.02366E+00  -7.22479E-01
  4.82000E-01   0.00000E+00   0.00000E+00   1.47197E+02   1.56120E+02   1.20500E+02  -2.42281E+01   1.02293E+00  -7.26933E-01
  4.83000E-01   0.00000E+00   0.00000E+00   1.47567E+02   1.55924E+02   1.20300E+02  -2.72053E+01   1.02220E+00  -7.30550E-01
  4.84000E-01   0.00000E+00   0.00000E+00   1.47939E+02   1.55718E+02   1.20099E+02  -3.01934E+01   1.02147E+00  -7.33267E-01
